Index;Latitude;Longitude;Distance from Tx [km];Terrain height [m a.s.l.]
411;49,6133774925248;20,5289865788108;41,1;444
412;49,6133889523117;20,5303744323309;41,2;441
413;49,6134003955074;20,5317622865031;41,3;444
414;49,6134118221118;20,5331501413265;41,4;455
415;49,6134232321249;20,5345379968002;41,5;447
416;49,6134346255468;20,5359258529232;41,6;457
417;49,6134460023774;20,5373137096946;41,7;449
418;49,6134573626166;20,5387015671134;41,8;434
419;49,6134687062645;20,5400894251788;41,9;428
420;49,613480033321;20,5414772838897;42;421
421;49,6134913437862;20,5428651432452;42,1;425
422;49,61350263766;20,5442530032443;42,2;407
423;49,6135139149425;20,5456408638862;42,3;412
424;49,6135251756335;20,5470287251699;42,4;423
425;49,6135364197331;20,5484165870943;42,5;423
426;49,6135476472412;20,5498044496587;42,6;423
427;49,6135588581579;20,551192312862;42,7;419
428;49,6135700524832;20,5525801767033;42,8;416
429;49,613581230217;20,5539680411817;42,9;410
430;49,6135923913593;20,5553559062961;43;394
431;49,61360353591;20,5567437720458;43,1;368
432;49,6136146638693;20,5581316384296;43,2;376
433;49,613625775237;20,5595195054468;43,3;364
434;49,6136368700132;20,5609073730962;43,4;377
435;49,6136479481978;20,562295241377;43,5;409
436;49,6136590097909;20,5636831102883;43,6;419
437;49,6136700547923;20,5650709798291;43,7;427
438;49,6136810832022;20,5664588499984;43,8;441
439;49,6136920950204;20,5678467207954;43,9;434
440;49,613703090247;20,569234592219;44;434
441;49,613714068882;20,5706224642683;44,1;426
442;49,6137250309253;20,5720103369424;44,2;411
443;49,6137359763769;20,5733982102403;44,3;381
444;49,6137469052368;20,5747860841612;44,4;375
445;49,6137578175051;20,5761739587039;44,5;390
446;49,6137687131816;20,5775618338677;44,6;418
447;49,6137795922664;20,5789497096515;44,7;429
448;49,6137904547595;20,5803375860544;44,8;442
449;49,6138013006608;20,5817254630755;44,9;446
450;49,6138121299703;20,5831133407138;45;442
451;49,6138229426881;20,5845012189684;45,1;437
452;49,613833738814;20,5858890978383;45,2;405
453;49,6138445183482;20,5872769773226;45,3;395
454;49,6138552812905;20,5886648574203;45,4;388
455;49,6138660276409;20,5900527381306;45,5;385
456;49,6138767573996;20,5914406194524;45,6;362
457;49,6138874705663;20,5928285013848;45,7;353
458;49,6138981671412;20,5942163839268;45,8;373
459;49,6139088471242;20,5956042670776;45,9;385
460;49,6139195105153;20,5969921508362;46;390
461;49,6139301573145;20,5983800352016;46,1;401
462;49,6139407875217;20,5997679201729;46,2;422
463;49,613951401137;20,6011558057491;46,3;415
464;49,6139619981603;20,6025436919293;46,4;415
465;49,6139725785917;20,6039315787126;46,5;419
466;49,613983142431;20,605319466098;46,6;439
467;49,6139936896784;20,6067073540845;46,7;448
468;49,6140042203338;20,6080952426713;46,8;438
469;49,6140147343971;20,6094831318573;46,9;433
470;49,6140252318684;20,6108710216417;47;418
471;49,6140357127476;20,6122589120235;47,1;401
472;49,6140461770348;20,6136468030017;47,2;390
473;49,6140566247299;20,6150346945754;47,3;381
474;49,6140670558329;20,6164225867436;47,4;385
475;49,6140774703438;20,6178104795055;47,5;376
476;49,6140878682625;20,61919837286;47,6;359
477;49,6140982495892;20,6205862668063;47,7;333
478;49,6141086143237;20,6219741613433;47,8;330
479;49,614118962466;20,6233620564702;47,9;315
480;49,6141292940161;20,6247499521859;48;315
481;49,6141396089741;20,6261378484896;48,1;302
482;49,6141499073399;20,6275257453803;48,2;305
483;49,6141601891135;20,628913642857;48,3;306
484;49,6141704542948;20,6303015409189;48,4;301
485;49,6141807028839;20,6316894395649;48,5;299
486;49,6141909348808;20,6330773387941;48,6;290
487;49,6142011502854;20,6344652386056;48,7;289
488;49,6142113490977;20,6358531389984;48,8;290
489;49,6142215313177;20,6372410399716;48,9;288
490;49,6142316969454;20,6386289415243;49;285
491;49,6142418459808;20,6400168436554;49,1;300
492;49,6142519784239;20,6414047463641;49,2;284
493;49,6142620942746;20,6427926496494;49,3;284
494;49,614272193533;20,6441805535104;49,4;286
495;49,614282276199;20,6455684579461;49,5;292
496;49,6142923422727;20,6469563629556;49,6;281
497;49,6143023917539;20,6483442685379;49,7;285
498;49,6143124246428;20,6497321746921;49,8;281
499;49,6143224409392;20,6511200814172;49,9;278
500;49,6143324406432;20,6525079887123;50;285
501;49,6143424237547;20,6538958965765;50,1;275
502;49,6143523902738;20,6552838050087;50,2;285
503;49,6143623402005;20,6566717140082;50,3;298
504;49,6143722735346;20,6580596235738;50,4;306
505;49,6143821902763;20,6594475337047;50,5;313
506;49,6143920904254;20,6608354444;50,6;294
507;49,6144019739821;20,6622233556586;50,7;306
508;49,6144118409462;20,6636112674797;50,8;290
509;49,6144216913177;20,6649991798623;50,9;279
510;49,6144315250967;20,6663870928054;51;281
511;49,6144413422832;20,6677750063081;51,1;275
512;49,614451142877;20,6691629203695;51,2;271
513;49,6144609268783;20,6705508349886;51,3;272
514;49,6144706942869;20,6719387501645;51,4;275
515;49,6144804451029;20,6733266658962;51,5;278
516;49,6144901793264;20,6747145821828;51,6;273
517;49,6144998969571;20,6761024990233;51,7;312
518;49,6145095979952;20,6774904164168;51,8;301
519;49,6145192824407;20,6788783343623;51,9;312
520;49,6145289502934;20,680266252859;52;302
521;49,6145386015535;20,6816541719058;52,1;275
522;49,6145482362209;20,6830420915019;52,2;276
523;49,6145578542955;20,6844300116462;52,3;275
524;49,6145674557774;20,6858179323378;52,4;286
525;49,6145770406666;20,6872058535758;52,5;282
526;49,614586608963;20,6885937753592;52,6;280
527;49,6145961606667;20,6899816976872;52,7;284
528;49,6146056957776;20,6913696205587;52,8;284
529;49,6146152142957;20,6927575439727;52,9;278
530;49,614624716221;20,6941454679285;53;289
531;49,6146342015535;20,6955333924249;53,1;291
532;49,6146436702931;20,6969213174612;53,2;302
533;49,6146531224399;20,6983092430362;53,3;311
534;49,6146625579939;20,6996971691491;53,4;312
535;49,614671976955;20,701085095799;53,5;305
